ID,HOUR,DRY_BULB_T,DAMP,HORI_TOTAL_RAD,HORI_SCATTER_RAD,T_GROUND,T_SKY,WS,WD,B
1,5363,24.46999931,11.18999958,778.0599976,99.91999817,36.06000137,286.6400146,0,0,101020
1,5364,25.43000031,11.18000031,824.5499878,105.8899994,39.47000122,290.2799988,0,0,101020
1,5365,26.63999939,11.51000023,807.7399902,103.7300034,41.84999847,292.8200073,0,0,101020
1,5366,28.29999924,12.47000027,730.2800293,93.77999878,42.70000076,293.769989,2,5,101020
1,5367,29.70000076,13.69999981,604.2399902,77.59999847,41.68000031,292.75,0,0,101020
1,5368,29.45999908,14.01000023,448.4400024,57.59000015,39.15000153,290.0700073,0,0,101020
1,5369,28.84000015,14.25,284.4200134,36.52999878,35.63999939,286.3200073,0,0,101020
1,5370,27.95999908,14.40999985,132.0700073,16.95999908,31.68000031,282.0700073,0,0,101020
1,5371,26.96999931,14.51000023,5.929999828,0.75999999,27.79000092,277.8900146,0,0,101020
1,5372,26,14.57999992,0,0,24.5,274.3599854,1,9,101020
1,5373,25.15999985,14.65999985,0,0,22.21999931,271.9500122,0,0,101020
1,5374,24.42000008,14.73999977,0,0,20.85000038,270.5700073,0,0,101020
1,5375,23.75,14.77999973,0,0,20.18000031,269.9700012,0,0,101020
1,5376,23.09000015,14.82999992,0,0,19.98999977,274.730011,0,0,100540
1,5377,22.38999939,14.68000031,0,0,20.06999969,274.8900146,0,0,100540
1,5378,21.60000038,14.36999989,0,0,20.20000076,275.0799866,0,0,100540
1,5379,20.72999954,13.92000008,0,0,20.22999954,275.1400146,0,0,100540
1,5380,20,13.51000023,0,0,20.29999924,275.2200012,0,0,100540
1,5381,19.70000076,13.34000015,0,0,20.57999992,275.5299988,0,0,100540
1,5382,20.17000008,13.68000031,51.79000092,23.94000053,21.28000069,276.3099976,0,0,100540
1,5383,21.30999947,14.43999958,95.30999756,95.30999756,22.59000015,277.7399902,0,0,100540
1,5384,22.70000076,15.21000004,169.2100067,169.2100067,24.70000076,280,2,4,100540
1,5385,24.01000023,15.63000011,243.9400024,243.9400024,27.69000053,283.1400146,0,0,100540
1,5386,25.22999954,15.68000031,309.6900024,309.6900024,31.20000076,286.769989,0,0,100540
1,5387,26.39999962,15.47999954,607.5900269,280.8999939,34.75,290.3800049,0,0,100540
1,5388,27.57999992,15.19999981,378.3200073,378.3200073,37.86999893,293.5100098,0,0,100540
1,5389,28.82999992,15.01000023,630.8599854,291.6499939,40.08000183,295.6700134,0,0,100540
1,5390,30.20000076,15.14000034,1089.109985,370.6700134,40.90000153,296.3999939,4,9,100540
1,5391,31.20000076,15.34000015,471.2600098,217.8699951,40.02999878,295.3699951,0,0,100540
1,5392,30.95000076,14.86999989,205.0899963,205.0899963,37.79000092,292.8900146,0,0,100540
1,5393,30.30999947,14.43999958,220.6799927,102.0199966,34.66999817,289.519989,0,0,100540
1,5394,29.42000008,14.10999966,101.5100021,46.93000031,31.17000008,285.7799988,0,0,100540
1,5395,28.43000031,13.90999985,1.769999981,1.769999981,27.78000069,282.1900024,0,0,100540
1,5396,27.5,13.85999966,0,0,25,279.2799988,2,10,100540
1,5397,26.72999954,14.01000023,0,0,23.19000053,277.4599915,0,0,100540
1,5398,26.09000015,14.26000023,0,0,22.23999977,276.5799866,0,0,100540
1,5399,25.5,14.52000046,0,0,21.92000008,276.3900146,0,0,100540
1,5400,24.87000084,14.71000004,0,0,22,276.3200073,0,0,100440
1,5401,24.12999916,14.68999958,0,0,22.22999954,276.6900024,0,0,100440
1,5402,23.20000076,14.39999962,0,0,22.39999962,276.9400024,2,6,100440
1,5403,22.09000015,13.82999992,0,0,22.34000015,276.9100037,0,0,100440
1,5404,21.12000084,13.27000046,0,0,22.20000076,276.769989,0,0,100440
1,5405,20.70000076,13.06000042,0,0,22.20999908,276.7900085,0,0,100440
1,5406,21.12999916,13.42000008,81.98000336,41.95999908,22.59000015,277.230011,0,0,100440
1,5407,22.13999939,14.14999962,89.12000275,89.12000275,23.57999992,278.3399963,0,0,100440
1,5408,23.29999924,14.85999966,159.0599976,159.0599976,25.39999962,280.3099976,2,4,100440
1,5409,24.29000092,15.25,229.8600006,229.8600006,28.15999985,283.25,0,0,100440
1,5410,25.13999939,15.34000015,292.1799927,292.1799927,31.48999977,286.75,0,0,100440
1,5411,25.95999908,15.32999992,336.9500122,336.9500122,34.91999817,290.3299866,0,0,100440
1,5412,26.87999916,15.39999962,1053.550049,539.1699829,37.97000122,293.4899902,0,0,100440
1,5413,28.02000046,15.77999973,349.9100037,349.9100037,40.15999985,295.7600098,0,0,100440
1,5414,29.5,16.71999931,316.0599976,316.0599976,41,296.6700134,2,7,100440
1,5415,30.70000076,17.78000069,769.710022,393.9100037,40.18000031,295.8500061,0,0,100440
1,5416,30.38999939,17.62999916,193.0399933,193.0399933,38.02000046,293.5499878,0,0,100440
1,5417,29.61000061,17.23999977,358.5499878,183.4900055,34.97999954,290.3099976,0,0,100440
1,5418,28.53000069,16.72999954,55.38000107,55.38000107,31.54999924,286.6499939,0,0,100440
1,5419,27.36000061,16.21999931,0.75999999,0.75999999,28.20000076,283.0700073,0,0,100440
1,5420,26.29999924,15.82999992,0,0,25.39999962,280.0899963,1,6,100440
1,5421,25.48999977,15.65999985,0,0,23.51000023,278.1099854,0,0,100440
1,5422,24.90999985,15.65999985,0,0,22.44000053,277.0299988,0,0,100440
1,5423,24.47999954,15.77000046,0,0,21.96999931,276.6000061,0,0,100440
1,5424,24.12999916,15.92000008,0,0,21.87999916,277.75,0,0,100490
1,5425,23.79999924,16.04999924,0,0,21.95999908,277.9200134,0,0,100490
1,5426,23.39999962,16.09000015,0,0,22,278.019989,0,0,100490
1,5427,22.90999985,15.98999977,0,0,21.86000061,277.9100037,0,0,100490
1,5428,22.48999977,15.85999966,0,0,21.68000031,277.75,0,0,100490
1,5429,22.29999924,15.84000015,0,0,21.68000031,277.769989,0,0,100490
1,5430,22.46999931,15.97999954,53.45999908,28.36000061,22.09000015,278.2200012,0,0,100490
1,5431,22.95000076,16.20000076,175.5899963,93.16999817,23.12000084,279.3099976,0,0,100490
1,5432,23.70000076,16.38999939,145.0899963,145.0899963,25,281.2600098,2,4,100490
1,5433,24.68000031,16.43000031,456.4500122,242.1999969,27.82999992,284.1700134,0,0,100490
1,5434,25.82999992,16.30999947,267.5,267.5,31.23999977,287.6499939,0,0,100490
1,5435,27.09000015,16.10000038,308.7000122,308.7000122,34.75,291.2000122,0,0,100490
1,5436,28.37999916,15.85999966,711.0300293,377.2799988,37.88999939,294.3299866,0,0,100490
1,5437,29.63999939,15.75,696.3300171,369.480011,40.16999817,296.5799866,0,0,100490
1,5438,30.79999924,15.98999977,289.4700012,289.4700012,41.09999847,297.480011,2,9,100490
1,5439,31.5,16.46999931,518.6599731,275.2099915,40.36999893,296.7099915,0,0,100490
1,5440,31.14999962,16.57999992,176.3099976,176.3099976,38.27999878,294.5499878,0,0,100490
1,5441,30.23999977,16.59000015,240.3099976,127.5100021,35.29999924,291.4899902,0,0,100490
1,5442,28.97999954,16.46999931,108.3399963,57.49000168,31.89999962,288,0,0,100490
1,5443,27.60000038,16.27000046,0,0,28.54000092,284.5400085,0,0,100490
1,5444,26.29999924,16.04999924,0,0,25.70000076,281.6099854,2,8,100490
1,5445,25.26000023,15.90999985,0,0,23.71999931,279.5899963,0,0,100490
1,5446,24.47999954,15.85000038,0,0,22.54000092,278.3999939,0,0,100490
1,5447,23.90999985,15.86999989,0,0,21.95000076,277.8500061,0,0,100490
1,5448,23.47999954,15.94999981,0,0,21.77000046,275.4700012,0,0,100500
1,5449,23.15999985,16.04999924,0,0,21.81999969,275.6000061,0,0,100500
1,5450,22.89999962,16.13999939,0,0,21.89999962,275.7600098,0,0,100500
1,5451,22.65999985,16.20999908,0,0,21.88999939,275.7999878,0,0,100500
1,5452,22.46999931,16.25,0,0,21.89999962,275.8599854,0,0,100500
1,5453,22.39999962,16.27000046,0,0,22.12999916,276.1300049,0,0,100500
1,5454,22.70000076,16.48999977,49.50999832,20.04000092,22.77000046,276.8399963,0,0,100500
1,5455,23.45000076,16.94000053,199.1199951,56.22999954,24,278.1799927,0,0,100500
1,5456,24.39999962,17.30999947,301.1000061,121.8700027,26,280.3099976,2,3,100500
1,5457,25.37999916,17.32999992,256.8399963,256.8399963,28.86000061,283.2799988,0,0,100500
1,5458,26.37999916,17.05999947,327.3299866,327.3299866,32.22000122,286.730011,0,0,100500
1,5459,27.47999954,16.64999962,643.5100098,260.4700012,35.63999939,290.1799927,0,0,100500
1,5460,28.72999954,16.29999924,814.6599731,230.0399933,38.63999939,293.1700134,0,0,100500
1,5461,30.18000031,16.22999954,797.7399902,225.2599945,40.77999878,295.2600098,0,0,100500
1,5462,31.89999962,16.72999954,719.8699951,203.2799988,41.59999847,296,3,7,100500
1,5463,33.20000076,17.40999985,497.1900024,201.25,40.79000092,295.0899963,0,0,100500
1,5464,32.74000168,16.95999908,215.2100067,215.2100067,38.65000153,292.7399902,0,0,100500
1,5465,31.55999947,16.29999924,134.5700073,134.5700073,35.65000153,289.480011,0,0,100500
1,5466,29.95999908,15.60000038,60.02999878,60.02999878,32.24000168,285.8200073,0,0,100500
1,5467,28.23999977,14.97999954,0,0,28.87000084,282.2399902,0,0,100500
1,5468,26.70000076,14.60000038,0,0,26,279.230011,2,7,100500
1,5469,25.56999969,14.55000019,0,0,23.97999954,277.1799927,0,0,100500
1,5470,24.79000092,14.76000023,0,0,22.76000023,276.0100098,0,0,100500
1,5471,24.25,15.10999966,0,0,22.13999939,275.519989,0,0,100500
1,5472,23.84000015,15.47000027,0,0,21.97999954,277.9599915,0,0,100620
1,5473,23.43000031,15.73999977,0,0,22.09000015,278.1900024,0,0,100620
1,5474,22.89999962,15.76000023,0,0,22.29999924,278.4899902,1,2,100620
1,5475,22.20999908,15.46000004,0,0,22.5,278.730011,0,0,100620
1,5476,21.57999992,15.07999992,0,0,22.73999977,279,0,0,100620
1,5477,21.29999924,14.89000034,0,0,23.13999939,279.4200134,0,0,100620
1,5478,21.82999992,15.30000019,51.22999954,25.79999924,23.79999924,280.1600037,0,0,100620
1,5479,23.02000046,16.19000053,82.87000275,82.87000275,24.86000061,281.3099976,0,0,100620
1,5480,24.29999924,16.97999954,150.3999939,150.3999939,26.39999962,282.9500122,0,0,100620
1,5481,25.20000076,17.14999962,218.9600067,218.9600067,28.47999954,285.0899963,0,0,100620
1,5482,25.80999947,16.82999992,279.4200134,279.4200134,30.85000038,287.480011,0,0,100620
1,5483,26.30999947,16.32999992,691.3200073,348.1600037,33.20999908,289.8399963,0,0,100620
1,5484,26.93000031,15.97000027,733.5900269,369.4500122,35.25,291.8599854,0,0,100620
1,5485,27.86000061,16.07999992,335.5,335.5,36.65000153,293.2600098,0,0,100620
1,5486,29.29999924,17.03000069,647.8499756,326.269989,37.09999847,293.7399902,4,9,100620
1,5487,30.60000038,18.37000084,533.4199829,268.6400146,36.40000153,293.1000061,0,0,100620
1,5488,30.29999924,18.45000076,392.3299866,197.5899963,34.77000046,291.4200134,0,0,100620
1,5489,29.52000046,18.29999924,114.1600037,114.1600037,32.54000092,289.1000061,0,0,100620
1,5490,28.48999977,18,107.8399963,54.31000137,30.01000023,286.480011,0,0,100620
1,5491,27.40999985,17.64999962,0,0,27.53000069,283.8900146,0,0,100620
1,5492,26.5,17.36000061,0,0,25.39999962,281.6799927,1,9,100620
1,5493,25.89999962,17.25,0,0,23.87999916,280.1000061,0,0,100620
1,5494,25.54999924,17.22999954,0,0,22.90999985,279.1000061,0,0,100620
1,5495,25.28000069,17.22999954,0,0,22.34000015,278.519989,0,0,100620
1,5496,24.97999954,17.07999992,0,0,22.04000092,279.3500061,0,0,100800
1,5497,24.5,16.77000046,0,0,21.87999916,279.1700134,0,0,100800
1,5498,23.70000076,16.13999939,0,0,21.70000076,278.9700012,1,12,100800
1,5499,22.54999924,15.22999954,0,0,21.44000053,278.6600037,0,0,100800
1,5500,21.47999954,14.42000008,0,0,21.25,278.4299927,0,0,100800
1,5501,21,14.10000038,0,0,21.35000038,278.5299988,0,0,100800
1,5502,21.54000092,14.60000038,71.29000092,37.38000107,21.95999908,279.2099915,0,0,100800
1,5503,22.79000092,15.63000011,84.48999786,84.48999786,23.29999924,280.6799927,0,0,100800
1,5504,24.20000076,16.64999962,154.25,154.25,25.60000038,283.1300049,1,5,100800
1,5505,25.34000015,17.12999916,677.1900024,355.0499878,28.94000053,286.6099854,0,0,100800
1,5506,26.23999977,17.12000084,865.3699951,453.7099915,32.90000153,290.6799927,0,0,100800
1,5507,27.03000069,16.87999916,332.7200012,332.7200012,36.93000031,294.7999878,0,0,100800
1,5508,27.86000061,16.68000031,353.1600037,353.1600037,40.49000168,298.4100037,0,0,100800
1,5509,28.87000084,16.81999969,345.75,345.75,43.02999878,300.980011,0,0,100800
1,5510,30.20000076,17.63999939,311.6900024,311.6900024,44,301.9899902,2,6,100800
1,5511,31.29999924,18.81999969,256.3699951,256.3699951,43.04000092,301.0599976,0,0,100800
1,5512,30.89999962,18.85000038,566.0900269,296.7999878,40.52999878,298.480011,0,0,100800
1,5513,29.87999916,18.53000069,116.7900009,116.7900009,37.04000092,294.8800049,0,0,100800
1,5514,28.54999924,18.01000023,50.95000076,50.95000076,33.13999939,290.8500061,0,0,100800
1,5515,27.19000053,17.47999954,0,0,29.40999985,286.9700012,0,0,100800
1,5516,26.10000038,17.13999939,0,0,26.39999962,283.8500061,2,5,100800
1,5517,25.47999954,17.12000084,0,0,24.54999924,281.9599915,0,0,100800
1,5518,25.21999931,17.32999992,0,0,23.68000031,281.1000061,0,0,100800
1,5519,25.10000038,17.57999992,0,0,23.47999954,280.9500122,0,0,100800
1,5520,24.93000031,17.61000061,0,0,23.64999962,283.5,0,0,101160
1,5521,24.5,17.35000038,0,0,23.86000061,283.7200012,0,0,101160
1,5522,23.60000038,16.55999947,0,0,23.79999924,283.6400146,0,0,101160
1,5523,22.19000053,15.26000023,0,0,23.26000023,283.0299988,0,0,101160
1,5524,20.81999969,14.03999996,0,0,22.42000008,282.1199951,0,0,101160
1,5525,20.20000076,13.47000027,0,0,21.55999947,281.2000122,0,0,101160
1,5526,20.20999908,13.35999966,18.19000053,18.19000053,20.95000076,280.5499878,0,0,101160
1,5527,20.23999977,13.15999985,66.88999939,66.88999939,20.87000084,280.4400024,0,0,101160
1,5528,20.29999924,12.85000038,122.8499985,122.8499985,21.60000038,281.1499939,3,3,101160
1,5529,20.39999962,12.43000031,179.7899933,179.7899933,23.29999924,282.8599854,0,0,101160
1,5530,20.62999916,12.02000046,230.0599976,230.0599976,25.68000031,285.2399902,0,0,101160
1,5531,21.09000015,11.72999954,266.25,266.25,28.31999969,287.8900146,0,0,101160
1,5532,21.87999916,11.68999958,282.6799927,282.6799927,30.79000092,290.3800049,0,0,101160
1,5533,23.12000084,12.05000019,276.730011,276.730011,32.68999863,292.2900085,0,0,101160
1,5534,24.89999962,13,249.3399963,249.3399963,33.59999847,293.2099915,1,16,101160
1,5535,26.39999962,14.05000019,204.8699951,204.8699951,33.22999954,292.8500061,0,0,101160
1,5536,26.18000031,13.93000031,150.1100006,150.1100006,31.80999947,291.3800049,0,0,101160
1,5537,25.60000038,13.72999954,92.79000092,92.79000092,29.68000031,289.2000122,0,0,101160
1,5538,24.81999969,13.5,40.00999832,40.00999832,27.20000076,286.6700134,0,0,101160
1,5539,23.96999931,13.30000019,0,0,24.72999954,284.1499939,0,0,101160
1,5540,23.20000076,13.18999958,0,0,22.60000038,281.9899902,1,11,101160
1,5541,22.61000061,13.21000004,0,0,21.10000038,280.4899902,0,0,101160
1,5542,22.17000008,13.34000015,0,0,20.18000031,279.5799866,0,0,101160
1,5543,21.82999992,13.48999977,0,0,19.70999908,279.1499939,0,0,101160
1,5544,21.51000023,13.63000011,0,0,19.56999969,280.1300049,0,0,101080
1,5545,21.15999985,13.64999962,0,0,19.64999962,280.230011,0,0,101080
1,5546,20.70000076,13.51000023,0,0,19.79999924,280.4100037,0,0,101080
1,5547,20.12999916,13.18000031,0,0,19.95000076,280.5599976,0,0,101080
1,5548,19.62000084,12.82999992,0,0,20.15999985,280.769989,0,0,101080
1,5549,19.39999962,12.63000011,0,0,20.53000069,281.1499939,0,0,101080
1,5550,19.81999969,12.85000038,20.01000023,20.01000023,21.15999985,281.7900085,0,0,101080
1,5551,20.79999924,13.44999981,76.01999664,76.01999664,22.14999962,282.7999878,0,0,101080
1,5552,21.89999962,14.05000019,140.4900055,140.4900055,23.60000038,284.2799988,2,5,101080
1,5553,22.77000046,14.35000038,206.1399994,206.1399994,25.54999924,286.2399902,0,0,101080
1,5554,23.43000031,14.35000038,264.1600037,264.1600037,27.76000023,288.4700012,0,0,101080
1,5555,23.97999954,14.18999958,305.9400024,305.9400024,29.95999908,290.6600037,0,0,101080
1,5556,24.52000046,14.01000023,324.9100037,324.9100037,31.84000015,292.5299988,0,0,101080
1,5557,25.15999985,13.93999958,318.0299988,318.0299988,33.11999893,293.7799988,0,0,101080
1,5558,26,14.13000011,286.4100037,286.4100037,33.5,294.1400146,3,10,101080
1,5559,26.70000076,14.34000015,235.0800018,235.0800018,32.79000092,293.3999939,0,0,101080
1,5560,26.45000076,13.88000011,171.8999939,171.8999939,31.21999931,291.75,0,0,101080
1,5561,25.79999924,13.26000023,105.8300018,105.8300018,29.07999992,289.5499878,0,0,101080
1,5562,24.92000008,12.61999989,45.06999969,45.06999969,26.70999908,287.1000061,0,0,101080
1,5563,24,12.06999969,0,0,24.40999985,284.7399902,0,0,101080
1,5564,23.20000076,11.72000027,0,0,22.5,282.7999878,0,0,101080
1,5565,22.64999962,11.63000011,0,0,21.21999931,281.5100098,0,0,101080
1,5566,22.29999924,11.72999954,0,0,20.48999977,280.7900085,0,0,101080
1,5567,22.05999947,11.96000004,0,0,20.13999939,280.480011,0,0,101080
1,5568,21.84000015,12.30000019,0,0,20.01000023,270.5100098,0,0,100460
1,5569,21.54999924,12.52999973,0,0,19.95000076,270.5899963,0,0,100460
1,5570,21.10000038,12.63000011,0,0,19.79999924,270.5400085,1,11,100460
1,5571,20.45999908,12.56000042,0,0,19.45999908,270.269989,0,0,100460
1,5572,19.86000061,12.44999981,0,0,19.14999962,270.0100098,0,0,100460
1,5573,19.60000038,12.52000046,0,0,19.15999985,270.1000061,0,0,100460
1,5574,19.82999992,12.84000015,51.45000076,23.06999969,19.76000023,270.8500061,0,0,100460
1,5575,20.44000053,13.31000042,202.3800049,90.75,21.25,272.5700073,0,0,100460
1,5576,21.29999924,13.77999973,170.8600006,170.8600006,23.89999962,275.5400085,2,11,100460
1,5577,22.31999969,14.11999989,553.8400269,248.3600006,27.85000038,279.8800049,0,0,100460
1,5578,23.46999931,14.35000038,322.6199951,322.6199951,32.58000183,285.0100098,0,0,100460
1,5579,24.73999977,14.53999996,823.75,369.3900146,37.43999863,290.2200012,0,0,100460
1,5580,26.12999916,14.80000019,397.2200012,397.2200012,41.75,294.7999878,0,0,100460
1,5581,27.62000084,15.27000046,388.7600098,388.7600098,44.86000061,298.0799866,0,0,100460
1,5582,29.20000076,16.14999962,770.8900146,345.6799927,46.09999847,299.3999939,4,9,100460
1,5583,30.29999924,17.12000084,632.0599976,283.4299927,45.02000046,298.2900085,0,0,100460
1,5584,30.05999947,17.23999977,209.3800049,209.3800049,42.08000183,295.1400146,0,0,100460
1,5585,29.43000031,17.29999924,128.3699951,128.3699951,37.95999908,290.730011,0,0,100460
1,5586,28.51000023,17.28000069,53.97999954,53.97999954,33.31999969,285.75,0,0,100460
1,5587,27.43000031,17.15999985,0,0,28.84000015,280.9299927,0,0,100460
1,5588,26.29999924,16.95999908,0,0,25.20000076,277.0100098,2,7,100460
1,5589,25.21999931,16.70999908,0,0,22.89999962,274.5499878,0,0,100460
1,5590,24.23999977,16.45999908,0,0,21.77000046,273.3900146,0,0,100460
1,5591,23.40999985,16.25,0,0,21.45999908,273.1499939,0,0,100460
1,5592,22.76000023,16.22999954,0,0,21.64999962,276.2799988,0,0,99910
1,5593,22.35000038,16.23999977,0,0,21.96999931,276.7000122,0,0,99910
1,5594,22.20000076,16.43000031,0,0,22.10000038,276.9100037,1,7,99910
1,5595,22.20999908,16.69000053,0,0,21.80999947,276.6600037,0,0,99910
1,5596,22.27000046,16.87999916,0,0,21.37999916,276.2200012,0,0,99910
1,5597,22.42000008,17.02000046,0,0,21.20999908,276.0400085,0,0,99910
1,5598,22.70000076,17.13999939,61.27000046,29.79000092,21.69000053,276.5499878,0,0,99910
1,5599,23.14999962,17.26000023,250.2200012,121.6699982,23.21999931,278.1799927,0,0,99910
1,5600,23.79999924,17.37000084,161.2299957,161.2299957,26.20000076,281.3500061,0,0,99910
1,5601,24.69000053,17.47999954,237.8899994,237.8899994,30.81999969,286.2399902,0,0,99910
1,5602,25.77000046,17.56999969,305.7200012,305.7200012,36.43999863,292.1499939,0,0,99910
1,5603,27.01000023,17.64999962,354.6000061,354.6000061,42.22000122,298.1799927,0,0,99910
1,5604,28.34000015,17.73999977,1094.849976,532.3699951,47.31999969,303.4500122,0,0,99910
1,5605,29.71999931,17.88999939,368.75,368.75,50.90000153,307.1000061,0,0,99910
1,5606,31.10000038,18.17000008,963.8599854,468.6799927,52.09999847,308.2600098,2,9,99910
1,5607,32,18.23999977,271.6900024,271.6900024,50.38000107,306.3399963,0,0,99910
1,5608,31.54999924,17.27000046,197.8699951,197.8699951,46.31000137,301.8800049,0,0,99910
1,5609,30.38999939,16.04000092,120.8099976,120.8099976,40.77000046,295.8500061,0,0,99910
1,5610,28.79999924,14.85000038,50.13999939,50.13999939,34.61999893,289.1700134,0,0,99910
1,5611,27.04000092,13.90999985,0,0,28.73999977,282.7999878,0,0,99910
1,5612,25.39999962,13.35999966,0,0,24,277.7099915,4,7,99910
1,5613,24.10000038,13.27999973,0,0,21.04000092,274.6400146,0,0,99910
1,5614,23.12999916,13.55000019,0,0,19.65999985,273.3500061,0,0,99910
1,5615,22.44000053,14.01000023,0,0,19.42000008,273.3299866,0,0,99910
1,5616,21.97999954,14.52000046,0,0,19.87999916,275.6499939,0,0,100130
1,5617,21.68000031,15.02000046,0,0,20.62000084,276.5899963,0,0,100130
1,5618,21.5,15.35999966,0,0,21.20000076,277.3099976,2,5,100130
1,5619,21.37999916,15.43000031,0,0,21.30999947,277.4599915,0,0,100130
1,5620,21.31999969,15.26000023,0,0,21.12999916,277.25,0,0,100130
1,5621,21.29999924,14.89999962,0,0,20.97999954,277.0100098,0,0,100130
1,5622,21.79000092,14.82999992,64.15000153,32.93999863,21.14999962,277.1099854,0,0,100130
1,5623,22.94000053,15.21000004,272.730011,140.0500031,21.95999908,277.8999939,0,0,100130
1,5624,24.29999924,15.65999985,155.5700073,155.5700073,23.70000076,279.6900024,2,2,100130
1,5625,25.48999977,15.85999966,760.6400146,390.5799866,26.54999924,282.6400146,0,0,100130
1,5626,26.46999931,15.82999992,978.9799805,502.7000122,30.12000084,286.3299866,0,0,100130
1,5627,27.32999992,15.71000004,343.8900146,343.8900146,33.88999939,290.2200012,0,0,100130
1,5628,28.11000061,15.65999985,365.5400085,365.5400085,37.31999969,293.769989,0,0,100130
1,5629,28.87999916,15.84000015,357.6799927,357.6799927,39.90000153,296.4500122,0,0,100130
1,5630,29.70000076,16.42000008,321.5899963,321.5899963,41.09999847,297.730011,3,7,100130
1,5631,30.29999924,17.23999977,263.0899963,263.0899963,40.56000137,297.2399902,0,0,100130
1,5632,30.03000069,17.54999924,191.2100067,191.2100067,38.61999893,295.269989,0,0,100130
1,5633,29.36000061,17.67000008,116.2399979,116.2399979,35.75999832,292.3399963,0,0,100130
1,5634,28.45000076,17.62999916,47.58000183,47.58000183,32.49000168,288.9700012,0,0,100130
1,5635,27.51000023,17.52000046,0,0,29.30999947,285.6600037,0,0,100130
1,5636,26.70000076,17.43000031,0,0,26.70000076,282.9599915,3,9,100130
1,5637,26.15999985,17.45999908,0,0,25.04000092,281.2600098,0,0,100130
1,5638,25.82999992,17.55999947,0,0,24.20000076,280.4200134,0,0,100130
1,5639,25.59000015,17.62999916,0,0,23.92000008,280.1600037,0,0,100130
1,5640,25.30999947,17.51000023,0,0,23.93000031,283.4700012,0,0,100560
1,5641,24.88999939,17.25,0,0,23.97999954,283.519989,0,0,100560
1,5642,24.20000076,16.69000053,0,0,23.79999924,283.3200073,1,9,100560
1,5643,23.21999931,15.84000015,0,0,23.22999954,282.7000122,0,0,100560
1,5644,22.29999924,15.05000019,0,0,22.46999931,281.8900146,0,0,100560
1,5645,21.89999962,14.68000031,0,0,21.84000015,281.2200012,0,0,100560
1,5646,22.04999924,14.72000027,27.52000046,17.23999977,21.62999916,281,0,0,100560
1,5647,22.42000008,14.82999992,122.1800003,76.55999756,22.14999962,281.519989,0,0,100560
1,5648,22.89999962,14.85000038,113.1200027,113.1200027,23.70000076,283.0899963,2,7,100560
1,5649,23.39999962,14.67000008,167.8600006,167.8600006,26.44000053,285.8699951,0,0,100560
1,5650,23.94000053,14.39000034,216.3699951,216.3699951,29.95000076,289.4200134,0,0,100560
1,5651,24.55999947,14.13000011,515.2800293,322.8800049,33.66999817,293.1700134,0,0,100560
1,5652,25.30999947,14.06000042,547.8800049,343.2999878,37.02000046,296.5700073,0,0,100560
1,5653,26.23999977,14.34000015,261.480011,261.480011,39.45999908,299.0299988,0,0,100560
1,5654,27.39999962,15.21000004,481.6900024,301.8299866,40.40000153,300.019989,3,11,100560
1,5655,28.29999924,16.40999985,393.6300049,246.6499939,39.47999954,299.1499939,0,0,100560
1,5656,27.97999954,16.82999992,285.480011,178.8800049,37.06999969,296.7399902,0,0,100560
1,5657,27.18000031,16.93000031,172.7799988,108.2699966,33.75,293.3999939,0,0,100560
1,5658,26.14999962,16.77000046,69.73000336,43.68999863,30.09000015,289.6799927,0,0,100560
1,5659,25.13999939,16.45000076,0,0,26.64999962,286.1600037,0,0,100560
1,5660,24.39999962,16.09000015,0,0,24,283.4400024,0,0,100560
1,5661,24.10000038,15.78999996,0,0,22.55999947,281.9299927,0,0,100560
1,5662,24.12000084,15.52999973,0,0,22.12999916,281.4500122,0,0,100560
1,5663,24.25,15.25,0,0,22.35000038,281.6300049,0,0,100560
1,5664,24.30999947,14.93000031,0,0,22.86000061,276.8999939,0,0,100240
1,5665,24.09000015,14.46000004,0,0,23.29000092,277.2900085,0,0,100240
1,5666,23.39999962,13.85000038,0,0,23.29999924,277.25,3,8,100240
1,5667,22.18000031,13.15999985,0,0,22.65999985,276.5599976,0,0,100240
1,5668,20.95999908,12.68999958,0,0,21.69000053,275.5799866,0,0,100240
1,5669,20.39999962,12.80000019,0,0,20.87999916,274.8099976,0,0,100240
1,5670,20.63999939,13.48999977,42.84999847,19.80999947,20.68000031,274.730011,0,0,100240
1,5671,21.32999992,14.39000034,199.3899994,92.19999695,21.55999947,275.8200073,0,0,100240
1,5672,22.39999962,15.32999992,165.8200073,165.8200073,24,278.5599976,1,7,100240
1,5673,23.78000069,16.12999916,246.7899933,246.7899933,28.23999977,283.1499939,0,0,100240
1,5674,25.32999992,16.67000008,732.2999878,338.6000061,33.65000153,288.8999939,0,0,100240
1,5675,26.89999962,16.88999939,370.3999939,370.3999939,39.40999985,294.9200134,0,0,100240
1,5676,28.32999992,16.75,905.5100098,418.6900024,44.65999985,300.3200073,0,0,100240
1,5677,29.47999954,16.31999969,385.3900146,385.3900146,48.56999969,304.25,0,0,100240
1,5678,30.20000076,15.76000023,346.1300049,346.1300049,50.29999924,305.8900146,3,7,100240
1,5679,30.39999962,15.27000046,649.3900146,300.269989,49.27999878,304.6799927,0,0,100240
1,5680,30.23999977,15.02000046,204.4600067,204.4600067,46.02999878,301.1799927,0,0,100240
